scenario,temporal_mode,spatial_mode,scale,dod,replica,customers,dynamic_customers,min_reachability_slack,path
RS,realistic_bursty,stationary,50,0.5,7,50,25,15,data/RS/n50/dod50/replica7.json
RS,realistic_bursty,stationary,50,0.5,8,50,25,60,data/RS/n50/dod50/replica8.json
RS,realistic_bursty,stationary,50,0.5,9,50,25,49,data/RS/n50/dod50/replica9.json
RS,realistic_bursty,stationary,50,0.8,0,50,40,39,data/RS/n50/dod80/replica0.json
RS,realistic_bursty,stationary,50,0.8,1,50,40,24,data/RS/n50/dod80/replica1.json
RS,realistic_bursty,stationary,50,0.8,2,50,40,9,data/RS/n50/dod80/replica2.json
RS,realistic_bursty,stationary,50,0.8,3,50,40,27,data/RS/n50/dod80/replica3.json
RS,realistic_bursty,stationary,50,0.8,4,50,40,10,data/RS/n50/dod80/replica4.json
RS,realistic_bursty,stationary,50,0.8,5,50,40,27,data/RS/n50/dod80/replica5.json
RS,realistic_bursty,stationary,50,0.8,6,50,40,20,data/RS/n50/dod80/replica6.json
RS,realistic_bursty,stationary,50,0.8,7,50,40,26,data/RS/n50/dod80/replica7.json
RS,realistic_bursty,stationary,50,0.8,8,50,40,2,data/RS/n50/dod80/replica8.json
RS,realistic_bursty,stationary,50,0.8,9,50,40,38,data/RS/n50/dod80/replica9.json
RS,realistic_bursty,stationary,50,0.9,0,50,45,32,data/RS/n50/dod90/replica0.json
RS,realistic_bursty,stationary,50,0.9,1,50,45,20,data/RS/n50/dod90/replica1.json
RS,realistic_bursty,stationary,50,0.9,2,50,45,29,data/RS/n50/dod90/replica2.json
RS,realistic_bursty,stationary,50,0.9,3,50,45,21,data/RS/n50/dod90/replica3.json
RS,realistic_bursty,stationary,50,0.9,4,50,45,5,data/RS/n50/dod90/replica4.json
RS,realistic_bursty,stationary,50,0.9,5,50,45,6,data/RS/n50/dod90/replica5.json
RS,realistic_bursty,stationary,50,0.9,6,50,45,10,data/RS/n50/dod90/replica6.json
RS,realistic_bursty,stationary,50,0.9,7,50,45,28,data/RS/n50/dod90/replica7.json
RS,realistic_bursty,stationary,50,0.9,8,50,45,18,data/RS/n50/dod90/replica8.json
RS,realistic_bursty,stationary,50,0.9,9,50,45,35,data/RS/n50/dod90/replica9.json
RS,realistic_bursty,stationary,50,0.95,0,50,47,36,data/RS/n50/dod95/replica0.json
RS,realistic_bursty,stationary,50,0.95,1,50,47,7,data/RS/n50/dod95/replica1.json
RS,realistic_bursty,stationary,50,0.95,2,50,47,14,data/RS/n50/dod95/replica2.json
RS,realistic_bursty,stationary,50,0.95,3,50,47,24,data/RS/n50/dod95/replica3.json
RS,realistic_bursty,stationary,50,0.95,4,50,47,39,data/RS/n50/dod95/replica4.json
RS,realistic_bursty,stationary,50,0.95,5,50,47,22,data/RS/n50/dod95/replica5.json
RS,realistic_bursty,stationary,50,0.95,6,50,47,27,data/RS/n50/dod95/replica6.json
RS,realistic_bursty,stationary,50,0.95,7,50,47,10,data/RS/n50/dod95/replica7.json
RS,realistic_bursty,stationary,50,0.95,8,50,47,8,data/RS/n50/dod95/replica8.json
RS,realistic_bursty,stationary,50,0.95,9,50,47,17,data/RS/n50/dod95/replica9.json
RS,realistic_bursty,stationary,100,0.0,0,100,0,78,data/RS/n100/dod0/replica0.json
RS,realistic_bursty,stationary,100,0.0,1,100,0,84,data/RS/n100/dod0/replica1.json
RS,realistic_bursty,stationary,100,0.0,2,100,0,100,data/RS/n100/dod0/replica2.json
RS,realistic_bursty,stationary,100,0.0,3,100,0,60,data/RS/n100/dod0/replica3.json
RS,realistic_bursty,stationary,100,0.0,4,100,0,247,data/RS/n100/dod0/replica4.json
RS,realistic_bursty,stationary,100,0.0,5,100,0,115,data/RS/n100/dod0/replica5.json
RS,realistic_bursty,stationary,100,0.0,6,100,0,137,data/RS/n100/dod0/replica6.json
RS,realistic_bursty,stationary,100,0.0,7,100,0,41,data/RS/n100/dod0/replica7.json
RS,realistic_bursty,stationary,100,0.0,8,100,0,114,data/RS/n100/dod0/replica8.json
RS,realistic_bursty,stationary,100,0.0,9,100,0,95,data/RS/n100/dod0/replica9.json
RS,realistic_bursty,stationary,100,0.2,0,100,20,38,data/RS/n100/dod20/replica0.json
RS,realistic_bursty,stationary,100,0.2,1,100,20,22,data/RS/n100/dod20/replica1.json
RS,realistic_bursty,stationary,100,0.2,2,100,20,46,data/RS/n100/dod20/replica2.json
RS,realistic_bursty,stationary,100,0.2,3,100,20,38,data/RS/n100/dod20/replica3.json
RS,realistic_bursty,stationary,100,0.2,4,100,20,48,data/RS/n100/dod20/replica4.json
RS,realistic_bursty,stationary,100,0.2,5,100,20,40,data/RS/n100/dod20/replica5.json
RS,realistic_bursty,stationary,100,0.2,6,100,20,37,data/RS/n100/dod20/replica6.json
RS,realistic_bursty,stationary,100,0.2,7,100,20,42,data/RS/n100/dod20/replica7.json
RS,realistic_bursty,stationary,100,0.2,8,100,20,37,data/RS/n100/dod20/replica8.json
RS,realistic_bursty,stationary,100,0.2,9,100,20,3,data/RS/n100/dod20/replica9.json
RS,realistic_bursty,stationary,100,0.5,0,100,50,31,data/RS/n100/dod50/replica0.json
RS,realistic_bursty,stationary,100,0.5,1,100,50,25,data/RS/n100/dod50/replica1.json
RS,realistic_bursty,stationary,100,0.5,2,100,50,35,data/RS/n100/dod50/replica2.json
RS,realistic_bursty,stationary,100,0.5,3,100,50,21,data/RS/n100/dod50/replica3.json
RS,realistic_bursty,stationary,100,0.5,4,100,50,22,data/RS/n100/dod50/replica4.json
RS,realistic_bursty,stationary,100,0.5,5,100,50,17,data/RS/n100/dod50/replica5.json
RS,realistic_bursty,stationary,100,0.5,6,100,50,7,data/RS/n100/dod50/replica6.json
RS,realistic_bursty,stationary,100,0.5,7,100,50,31,data/RS/n100/dod50/replica7.json
RS,realistic_bursty,stationary,100,0.5,8,100,50,29,data/RS/n100/dod50/replica8.json
RS,realistic_bursty,stationary,100,0.5,9,100,50,48,data/RS/n100/dod50/replica9.json
RS,realistic_bursty,stationary,100,0.8,0,100,80,5,data/RS/n100/dod80/replica0.json
RS,realistic_bursty,stationary,100,0.8,1,100,80,16,data/RS/n100/dod80/replica1.json
RS,realistic_bursty,stationary,100,0.8,2,100,80,22,data/RS/n100/dod80/replica2.json
RS,realistic_bursty,stationary,100,0.8,3,100,80,25,data/RS/n100/dod80/replica3.json
RS,realistic_bursty,stationary,100,0.8,4,100,80,24,data/RS/n100/dod80/replica4.json
RS,realistic_bursty,stationary,100,0.8,5,100,80,22,data/RS/n100/dod80/replica5.json
RS,realistic_bursty,stationary,100,0.8,6,100,80,31,data/RS/n100/dod80/replica6.json
RS,realistic_bursty,stationary,100,0.8,7,100,80,20,data/RS/n100/dod80/replica7.json
RS,realistic_bursty,stationary,100,0.8,8,100,80,20,data/RS/n100/dod80/replica8.json
RS,realistic_bursty,stationary,100,0.8,9,100,80,32,data/RS/n100/dod80/replica9.json
RS,realistic_bursty,stationary,100,0.9,0,100,90,11,data/RS/n100/dod90/replica0.json
RS,realistic_bursty,stationary,100,0.9,1,100,90,9,data/RS/n100/dod90/replica1.json
RS,realistic_bursty,stationary,100,0.9,2,100,90,21,data/RS/n100/dod90/replica2.json
RS,realistic_bursty,stationary,100,0.9,3,100,90,23,data/RS/n100/dod90/replica3.json
RS,realistic_bursty,stationary,100,0.9,4,100,90,33,data/RS/n100/dod90/replica4.json
RS,realistic_bursty,stationary,100,0.9,5,100,90,12,data/RS/n100/dod90/replica5.json
RS,realistic_bursty,stationary,100,0.9,6,100,90,24,data/RS/n100/dod90/replica6.json
RS,realistic_bursty,stationary,100,0.9,7,100,90,19,data/RS/n100/dod90/replica7.json
RS,realistic_bursty,stationary,100,0.9,8,100,90,11,data/RS/n100/dod90/replica8.json
RS,realistic_bursty,stationary,100,0.9,9,100,90,10,data/RS/n100/dod90/replica9.json
RS,realistic_bursty,stationary,100,0.95,0,100,95,30,data/RS/n100/dod95/replica0.json
RS,realistic_bursty,stationary,100,0.95,1,100,95,13,data/RS/n100/dod95/replica1.json
RS,realistic_bursty,stationary,100,0.95,2,100,95,34,data/RS/n100/dod95/replica2.json
RS,realistic_bursty,stationary,100,0.95,3,100,95,4,data/RS/n100/dod95/replica3.json
RS,realistic_bursty,stationary,100,0.95,4,100,95,24,data/RS/n100/dod95/replica4.json
RS,realistic_bursty,stationary,100,0.95,5,100,95,8,data/RS/n100/dod95/replica5.json
RS,realistic_bursty,stationary,100,0.95,6,100,95,32,data/RS/n100/dod95/replica6.json
RS,realistic_bursty,stationary,100,0.95,7,100,95,10,data/RS/n100/dod95/replica7.json
RS,realistic_bursty,stationary,100,0.95,8,100,95,40,data/RS/n100/dod95/replica8.json
RS,realistic_bursty,stationary,100,0.95,9,100,95,16,data/RS/n100/dod95/replica9.json
RS,realistic_bursty,stationary,200,0.0,0,200,0,101,data/RS/n200/dod0/replica0.json
RS,realistic_bursty,stationary,200,0.0,1,200,0,31,data/RS/n200/dod0/replica1.json
RS,realistic_bursty,stationary,200,0.0,2,200,0,63,data/RS/n200/dod0/replica2.json
RS,realistic_bursty,stationary,200,0.0,3,200,0,54,data/RS/n200/dod0/replica3.json
RS,realistic_bursty,stationary,200,0.0,4,200,0,85,data/RS/n200/dod0/replica4.json
RS,realistic_bursty,stationary,200,0.0,5,200,0,41,data/RS/n200/dod0/replica5.json
RS,realistic_bursty,stationary,200,0.0,6,200,0,60,data/RS/n200/dod0/replica6.json
RS,realistic_bursty,stationary,200,0.0,7,200,0,107,data/RS/n200/dod0/replica7.json
RS,realistic_bursty,stationary,200,0.0,8,200,0,79,data/RS/n200/dod0/replica8.json
RS,realistic_bursty,stationary,200,0.0,9,200,0,46,data/RS/n200/dod0/replica9.json
RS,realistic_bursty,stationary,200,0.2,0,200,40,26,data/RS/n200/dod20/replica0.json
RS,realistic_bursty,stationary,200,0.2,1,200,40,40,data/RS/n200/dod20/replica1.json
RS,realistic_bursty,stationary,200,0.2,2,200,40,23,data/RS/n200/dod20/replica2.json
RS,realistic_bursty,stationary,200,0.2,3,200,40,0,data/RS/n200/dod20/replica3.json
RS,realistic_bursty,stationary,200,0.2,4,200,40,12,data/RS/n200/dod20/replica4.json
RS,realistic_bursty,stationary,200,0.2,5,200,40,8,data/RS/n200/dod20/replica5.json
RS,realistic_bursty,stationary,200,0.2,6,200,40,10,data/RS/n200/dod20/replica6.json
RS,realistic_bursty,stationary,200,0.2,7,200,40,24,data/RS/n200/dod20/replica7.json
RS,realistic_bursty,stationary,200,0.2,8,200,40,22,data/RS/n200/dod20/replica8.json
RS,realistic_bursty,stationary,200,0.2,9,200,40,24,data/RS/n200/dod20/replica9.json
RS,realistic_bursty,stationary,200,0.5,0,200,100,14,data/RS/n200/dod50/replica0.json
RS,realistic_bursty,stationary,200,0.5,1,200,100,6,data/RS/n200/dod50/replica1.json
RS,realistic_bursty,stationary,200,0.5,2,200,100,6,data/RS/n200/dod50/replica2.json
RS,realistic_bursty,stationary,200,0.5,3,200,100,3,data/RS/n200/dod50/replica3.json
RS,realistic_bursty,stationary,200,0.5,4,200,100,7,data/RS/n200/dod50/replica4.json
RS,realistic_bursty,stationary,200,0.5,5,200,100,13,data/RS/n200/dod50/replica5.json
RS,realistic_bursty,stationary,200,0.5,6,200,100,29,data/RS/n200/dod50/replica6.json
RS,realistic_bursty,stationary,200,0.5,7,200,100,18,data/RS/n200/dod50/replica7.json
RS,realistic_bursty,stationary,200,0.5,8,200,100,15,data/RS/n200/dod50/replica8.json
RS,realistic_bursty,stationary,200,0.5,9,200,100,7,data/RS/n200/dod50/replica9.json
RS,realistic_bursty,stationary,200,0.8,0,200,160,12,data/RS/n200/dod80/replica0.json
RS,realistic_bursty,stationary,200,0.8,1,200,160,3,data/RS/n200/dod80/replica1.json
RS,realistic_bursty,stationary,200,0.8,2,200,160,6,data/RS/n200/dod80/replica2.json
RS,realistic_bursty,stationary,200,0.8,3,200,160,2,data/RS/n200/dod80/replica3.json
RS,realistic_bursty,stationary,200,0.8,4,200,160,6,data/RS/n200/dod80/replica4.json
RS,realistic_bursty,stationary,200,0.8,5,200,160,1,data/RS/n200/dod80/replica5.json
RS,realistic_bursty,stationary,200,0.8,6,200,160,8,data/RS/n200/dod80/replica6.json
RS,realistic_bursty,stationary,200,0.8,7,200,160,4,data/RS/n200/dod80/replica7.json
RS,realistic_bursty,stationary,200,0.8,8,200,160,5,data/RS/n200/dod80/replica8.json
RS,realistic_bursty,stationary,200,0.8,9,200,160,9,data/RS/n200/dod80/replica9.json
RS,realistic_bursty,stationary,200,0.9,0,200,180,2,data/RS/n200/dod90/replica0.json
RS,realistic_bursty,stationary,200,0.9,1,200,180,3,data/RS/n200/dod90/replica1.json
RS,realistic_bursty,stationary,200,0.9,2,200,180,11,data/RS/n200/dod90/replica2.json
RS,realistic_bursty,stationary,200,0.9,3,200,180,2,data/RS/n200/dod90/replica3.json
RS,realistic_bursty,stationary,200,0.9,4,200,180,17,data/RS/n200/dod90/replica4.json
RS,realistic_bursty,stationary,200,0.9,5,200,180,16,data/RS/n200/dod90/replica5.json
RS,realistic_bursty,stationary,200,0.9,6,200,180,12,data/RS/n200/dod90/replica6.json
RS,realistic_bursty,stationary,200,0.9,7,200,180,3,data/RS/n200/dod90/replica7.json
RS,realistic_bursty,stationary,200,0.9,8,200,180,21,data/RS/n200/dod90/replica8.json
RS,realistic_bursty,stationary,200,0.9,9,200,180,3,data/RS/n200/dod90/replica9.json
RS,realistic_bursty,stationary,200,0.95,0,200,190,13,data/RS/n200/dod95/replica0.json
RS,realistic_bursty,stationary,200,0.95,1,200,190,6,data/RS/n200/dod95/replica1.json
RS,realistic_bursty,stationary,200,0.95,2,200,190,4,data/RS/n200/dod95/replica2.json
RS,realistic_bursty,stationary,200,0.95,3,200,190,6,data/RS/n200/dod95/replica3.json
RS,realistic_bursty,stationary,200,0.95,4,200,190,13,data/RS/n200/dod95/replica4.json
RS,realistic_bursty,stationary,200,0.95,5,200,190,0,data/RS/n200/dod95/replica5.json
RS,realistic_bursty,stationary,200,0.95,6,200,190,1,data/RS/n200/dod95/replica6.json
RS,realistic_bursty,stationary,200,0.95,7,200,190,16,data/RS/n200/dod95/replica7.json
RS,realistic_bursty,stationary,200,0.95,8,200,190,8,data/RS/n200/dod95/replica8.json
RS,realistic_bursty,stationary,200,0.95,9,200,190,7,data/RS/n200/dod95/replica9.json
RS,realistic_bursty,stationary,500,0.0,0,500,0,27,data/RS/n500/dod0/replica0.json
RS,realistic_bursty,stationary,500,0.0,1,500,0,55,data/RS/n500/dod0/replica1.json
RS,realistic_bursty,stationary,500,0.0,2,500,0,46,data/RS/n500/dod0/replica2.json
RS,realistic_bursty,stationary,500,0.0,3,500,0,53,data/RS/n500/dod0/replica3.json
RS,realistic_bursty,stationary,500,0.0,4,500,0,27,data/RS/n500/dod0/replica4.json
RS,realistic_bursty,stationary,500,0.0,5,500,0,64,data/RS/n500/dod0/replica5.json
RS,realistic_bursty,stationary,500,0.0,6,500,0,32,data/RS/n500/dod0/replica6.json
RS,realistic_bursty,stationary,500,0.0,7,500,0,68,data/RS/n500/dod0/replica7.json
RS,realistic_bursty,stationary,500,0.0,8,500,0,60,data/RS/n500/dod0/replica8.json
RS,realistic_bursty,stationary,500,0.0,9,500,0,46,data/RS/n500/dod0/replica9.json
RS,realistic_bursty,stationary,500,0.2,0,500,100,17,data/RS/n500/dod20/replica0.json
RS,realistic_bursty,stationary,500,0.2,1,500,100,0,data/RS/n500/dod20/replica1.json
RS,realistic_bursty,stationary,500,0.2,2,500,100,4,data/RS/n500/dod20/replica2.json
RS,realistic_bursty,stationary,500,0.2,3,500,100,17,data/RS/n500/dod20/replica3.json
RS,realistic_bursty,stationary,500,0.2,4,500,100,5,data/RS/n500/dod20/replica4.json
RS,realistic_bursty,stationary,500,0.2,5,500,100,2,data/RS/n500/dod20/replica5.json
RS,realistic_bursty,stationary,500,0.2,6,500,100,4,data/RS/n500/dod20/replica6.json
RS,realistic_bursty,stationary,500,0.2,7,500,100,23,data/RS/n500/dod20/replica7.json
RS,realistic_bursty,stationary,500,0.2,8,500,100,5,data/RS/n500/dod20/replica8.json
RS,realistic_bursty,stationary,500,0.2,9,500,100,8,data/RS/n500/dod20/replica9.json
RS,realistic_bursty,stationary,500,0.5,0,500,250,8,data/RS/n500/dod50/replica0.json
RS,realistic_bursty,stationary,500,0.5,1,500,250,10,data/RS/n500/dod50/replica1.json
RS,realistic_bursty,stationary,500,0.5,2,500,250,10,data/RS/n500/dod50/replica2.json
RS,realistic_bursty,stationary,500,0.5,3,500,250,10,data/RS/n500/dod50/replica3.json
RS,realistic_bursty,stationary,500,0.5,4,500,250,0,data/RS/n500/dod50/replica4.json
RS,realistic_bursty,stationary,500,0.5,5,500,250,1,data/RS/n500/dod50/replica5.json
RS,realistic_bursty,stationary,500,0.5,6,500,250,4,data/RS/n500/dod50/replica6.json
RS,realistic_bursty,stationary,500,0.5,7,500,250,4,data/RS/n500/dod50/replica7.json
RS,realistic_bursty,stationary,500,0.5,8,500,250,2,data/RS/n500/dod50/replica8.json
RS,realistic_bursty,stationary,500,0.5,9,500,250,3,data/RS/n500/dod50/replica9.json
RS,realistic_bursty,stationary,500,0.8,0,500,400,1,data/RS/n500/dod80/replica0.json
RS,realistic_bursty,stationary,500,0.8,1,500,400,3,data/RS/n500/dod80/replica1.json
RS,realistic_bursty,stationary,500,0.8,2,500,400,0,data/RS/n500/dod80/replica2.json
RS,realistic_bursty,stationary,500,0.8,3,500,400,2,data/RS/n500/dod80/replica3.json
RS,realistic_bursty,stationary,500,0.8,4,500,400,1,data/RS/n500/dod80/replica4.json
RS,realistic_bursty,stationary,500,0.8,5,500,400,2,data/RS/n500/dod80/replica5.json
RS,realistic_bursty,stationary,500,0.8,6,500,400,0,data/RS/n500/dod80/replica6.json
RS,realistic_bursty,stationary,500,0.8,7,500,400,2,data/RS/n500/dod80/replica7.json
RS,realistic_bursty,stationary,500,0.8,8,500,400,2,data/RS/n500/dod80/replica8.json
RS,realistic_bursty,stationary,500,0.8,9,500,400,2,data/RS/n500/dod80/replica9.json
RS,realistic_bursty,stationary,500,0.9,0,500,450,9,data/RS/n500/dod90/replica0.json
RS,realistic_bursty,stationary,500,0.9,1,500,450,3,data/RS/n500/dod90/replica1.json
RS,realistic_bursty,stationary,500,0.9,2,500,450,2,data/RS/n500/dod90/replica2.json
RS,realistic_bursty,stationary,500,0.9,3,500,450,0,data/RS/n500/dod90/replica3.json
RS,realistic_bursty,stationary,500,0.9,4,500,450,1,data/RS/n500/dod90/replica4.json
RS,realistic_bursty,stationary,500,0.9,5,500,450,2,data/RS/n500/dod90/replica5.json
RS,realistic_bursty,stationary,500,0.9,6,500,450,2,data/RS/n500/dod90/replica6.json
RS,realistic_bursty,stationary,500,0.9,7,500,450,1,data/RS/n500/dod90/replica7.json
RS,realistic_bursty,stationary,500,0.9,8,500,450,3,data/RS/n500/dod90/replica8.json
RS,realistic_bursty,stationary,500,0.9,9,500,450,0,data/RS/n500/dod90/replica9.json
RS,realistic_bursty,stationary,500,0.95,0,500,475,0,data/RS/n500/dod95/replica0.json
RS,realistic_bursty,stationary,500,0.95,1,500,475,4,data/RS/n500/dod95/replica1.json
RS,realistic_bursty,stationary,500,0.95,2,500,475,2,data/RS/n500/dod95/replica2.json
RS,realistic_bursty,stationary,500,0.95,3,500,475,0,data/RS/n500/dod95/replica3.json
RS,realistic_bursty,stationary,500,0.95,4,500,475,0,data/RS/n500/dod95/replica4.json
RS,realistic_bursty,stationary,500,0.95,5,500,475,1,data/RS/n500/dod95/replica5.json
RS,realistic_bursty,stationary,500,0.95,6,500,475,6,data/RS/n500/dod95/replica6.json
RS,realistic_bursty,stationary,500,0.95,7,500,475,4,data/RS/n500/dod95/replica7.json
RS,realistic_bursty,stationary,500,0.95,8,500,475,5,data/RS/n500/dod95/replica8.json
RS,realistic_bursty,stationary,500,0.95,9,500,475,4,data/RS/n500/dod95/replica9.json
RV,realistic_bursty,time_varying,20,0.0,0,20,0,136,data/RV/n20/dod0/replica0.json
RV,realistic_bursty,time_varying,20,0.0,1,20,0,194,data/RV/n20/dod0/replica1.json
RV,realistic_bursty,time_varying,20,0.0,2,20,0,146,data/RV/n20/dod0/replica2.json
RV,realistic_bursty,time_varying,20,0.0,3,20,0,153,data/RV/n20/dod0/replica3.json
RV,realistic_bursty,time_varying,20,0.0,4,20,0,266,data/RV/n20/dod0/replica4.json
RV,realistic_bursty,time_varying,20,0.0,5,20,0,51,data/RV/n20/dod0/replica5.json
RV,realistic_bursty,time_varying,20,0.0,6,20,0,78,data/RV/n20/dod0/replica6.json
RV,realistic_bursty,time_varying,20,0.0,7,20,0,188,data/RV/n20/dod0/replica7.json
RV,realistic_bursty,time_varying,20,0.0,8,20,0,65,data/RV/n20/dod0/replica8.json
RV,realistic_bursty,time_varying,20,0.0,9,20,0,129,data/RV/n20/dod0/replica9.json
RV,realistic_bursty,time_varying,20,0.2,0,20,4,82,data/RV/n20/dod20/replica0.json
RV,realistic_bursty,time_varying,20,0.2,1,20,4,71,data/RV/n20/dod20/replica1.json
RV,realistic_bursty,time_varying,20,0.2,2,20,4,64,data/RV/n20/dod20/replica2.json
RV,realistic_bursty,time_varying,20,0.2,3,20,4,88,data/RV/n20/dod20/replica3.json
RV,realistic_bursty,time_varying,20,0.2,4,20,4,90,data/RV/n20/dod20/replica4.json
RV,realistic_bursty,time_varying,20,0.2,5,20,4,111,data/RV/n20/dod20/replica5.json
RV,realistic_bursty,time_varying,20,0.2,6,20,4,34,data/RV/n20/dod20/replica6.json
RV,realistic_bursty,time_varying,20,0.2,7,20,4,27,data/RV/n20/dod20/replica7.json
RV,realistic_bursty,time_varying,20,0.2,8,20,4,75,data/RV/n20/dod20/replica8.json
RV,realistic_bursty,time_varying,20,0.2,9,20,4,84,data/RV/n20/dod20/replica9.json
RV,realistic_bursty,time_varying,20,0.5,0,20,10,66,data/RV/n20/dod50/replica0.json
RV,realistic_bursty,time_varying,20,0.5,1,20,10,89,data/RV/n20/dod50/replica1.json
RV,realistic_bursty,time_varying,20,0.5,2,20,10,59,data/RV/n20/dod50/replica2.json
RV,realistic_bursty,time_varying,20,0.5,3,20,10,30,data/RV/n20/dod50/replica3.json
RV,realistic_bursty,time_varying,20,0.5,4,20,10,57,data/RV/n20/dod50/replica4.json
RV,realistic_bursty,time_varying,20,0.5,5,20,10,60,data/RV/n20/dod50/replica5.json
RV,realistic_bursty,time_varying,20,0.5,6,20,10,78,data/RV/n20/dod50/replica6.json
RV,realistic_bursty,time_varying,20,0.5,7,20,10,42,data/RV/n20/dod50/replica7.json
RV,realistic_bursty,time_varying,20,0.5,8,20,10,53,data/RV/n20/dod50/replica8.json
RV,realistic_bursty,time_varying,20,0.5,9,20,10,45,data/RV/n20/dod50/replica9.json
RV,realistic_bursty,time_varying,20,0.8,0,20,16,62,data/RV/n20/dod80/replica0.json
RV,realistic_bursty,time_varying,20,0.8,1,20,16,19,data/RV/n20/dod80/replica1.json
RV,realistic_bursty,time_varying,20,0.8,2,20,16,19,data/RV/n20/dod80/replica2.json
RV,realistic_bursty,time_varying,20,0.8,3,20,16,34,data/RV/n20/dod80/replica3.json
RV,realistic_bursty,time_varying,20,0.8,4,20,16,39,data/RV/n20/dod80/replica4.json
RV,realistic_bursty,time_varying,20,0.8,5,20,16,72,data/RV/n20/dod80/replica5.json
RV,realistic_bursty,time_varying,20,0.8,6,20,16,17,data/RV/n20/dod80/replica6.json
RV,realistic_bursty,time_varying,20,0.8,7,20,16,38,data/RV/n20/dod80/replica7.json
RV,realistic_bursty,time_varying,20,0.8,8,20,16,42,data/RV/n20/dod80/replica8.json
RV,realistic_bursty,time_varying,20,0.8,9,20,16,10,data/RV/n20/dod80/replica9.json
RV,realistic_bursty,time_varying,20,0.9,0,20,18,50,data/RV/n20/dod90/replica0.json
RV,realistic_bursty,time_varying,20,0.9,1,20,18,62,data/RV/n20/dod90/replica1.json
RV,realistic_bursty,time_varying,20,0.9,2,20,18,25,data/RV/n20/dod90/replica2.json
RV,realistic_bursty,time_varying,20,0.9,3,20,18,38,data/RV/n20/dod90/replica3.json
RV,realistic_bursty,time_varying,20,0.9,4,20,18,38,data/RV/n20/dod90/replica4.json
RV,realistic_bursty,time_varying,20,0.9,5,20,18,18,data/RV/n20/dod90/replica5.json
RV,realistic_bursty,time_varying,20,0.9,6,20,18,33,data/RV/n20/dod90/replica6.json
RV,realistic_bursty,time_varying,20,0.9,7,20,18,36,data/RV/n20/dod90/replica7.json
RV,realistic_bursty,time_varying,20,0.9,8,20,18,53,data/RV/n20/dod90/replica8.json
RV,realistic_bursty,time_varying,20,0.9,9,20,18,1,data/RV/n20/dod90/replica9.json
RV,realistic_bursty,time_varying,20,0.95,0,20,19,35,data/RV/n20/dod95/replica0.json
RV,realistic_bursty,time_varying,20,0.95,1,20,19,28,data/RV/n20/dod95/replica1.json
RV,realistic_bursty,time_varying,20,0.95,2,20,19,66,data/RV/n20/dod95/replica2.json
RV,realistic_bursty,time_varying,20,0.95,3,20,19,40,data/RV/n20/dod95/replica3.json
RV,realistic_bursty,time_varying,20,0.95,4,20,19,47,data/RV/n20/dod95/replica4.json
RV,realistic_bursty,time_varying,20,0.95,5,20,19,45,data/RV/n20/dod95/replica5.json
RV,realistic_bursty,time_varying,20,0.95,6,20,19,59,data/RV/n20/dod95/replica6.json
RV,realistic_bursty,time_varying,20,0.95,7,20,19,39,data/RV/n20/dod95/replica7.json
RV,realistic_bursty,time_varying,20,0.95,8,20,19,44,data/RV/n20/dod95/replica8.json
RV,realistic_bursty,time_varying,20,0.95,9,20,19,36,data/RV/n20/dod95/replica9.json
RV,realistic_bursty,time_varying,50,0.0,0,50,0,106,data/RV/n50/dod0/replica0.json
RV,realistic_bursty,time_varying,50,0.0,1,50,0,110,data/RV/n50/dod0/replica1.json
RV,realistic_bursty,time_varying,50,0.0,2,50,0,55,data/RV/n50/dod0/replica2.json
RV,realistic_bursty,time_varying,50,0.0,3,50,0,190,data/RV/n50/dod0/replica3.json
RV,realistic_bursty,time_varying,50,0.0,4,50,0,86,data/RV/n50/dod0/replica4.json
RV,realistic_bursty,time_varying,50,0.0,5,50,0,144,data/RV/n50/dod0/replica5.json
RV,realistic_bursty,time_varying,50,0.0,6,50,0,132,data/RV/n50/dod0/replica6.json
RV,realistic_bursty,time_varying,50,0.0,7,50,0,118,data/RV/n50/dod0/replica7.json
RV,realistic_bursty,time_varying,50,0.0,8,50,0,63,data/RV/n50/dod0/replica8.json
RV,realistic_bursty,time_varying,50,0.0,9,50,0,238,data/RV/n50/dod0/replica9.json
RV,realistic_bursty,time_varying,50,0.2,0,50,10,69,data/RV/n50/dod20/replica0.json
RV,realistic_bursty,time_varying,50,0.2,1,50,10,16,data/RV/n50/dod20/replica1.json
RV,realistic_bursty,time_varying,50,0.2,2,50,10,29,data/RV/n50/dod20/replica2.json
RV,realistic_bursty,time_varying,50,0.2,3,50,10,23,data/RV/n50/dod20/replica3.json
RV,realistic_bursty,time_varying,50,0.2,4,50,10,62,data/RV/n50/dod20/replica4.json
RV,realistic_bursty,time_varying,50,0.2,5,50,10,65,data/RV/n50/dod20/replica5.json
RV,realistic_bursty,time_varying,50,0.2,6,50,10,81,data/RV/n50/dod20/replica6.json
RV,realistic_bursty,time_varying,50,0.2,7,50,10,65,data/RV/n50/dod20/replica7.json
RV,realistic_bursty,time_varying,50,0.2,8,50,10,43,data/RV/n50/dod20/replica8.json
RV,realistic_bursty,time_varying,50,0.2,9,50,10,42,data/RV/n50/dod20/replica9.json
RV,realistic_bursty,time_varying,50,0.5,0,50,25,18,data/RV/n50/dod50/replica0.json
RV,realistic_bursty,time_varying,50,0.5,1,50,25,21,data/RV/n50/dod50/replica1.json
